S,L,sharpe,ann_return,max_drawdown,total_pnl,hit_rate
65,70,-0.0,-0.0617,-6898.5,-1.16,0.5026
29,126,-0.0002,-0.3935,-6820.14,-7.4,0.5024
42,102,-0.0003,-0.5732,-6249.12,-10.78,0.502
38,109,-0.0005,-0.854,-6230.9,-16.06,0.5022
43,110,-0.0005,-0.9689,-6194.56,-18.22,0.5033
48,104,-0.0006,-1.1305,-6513.1,-21.26,0.5035
31,120,-0.0006,-0.9997,-6852.14,-18.8,0.5024
41,121,-0.0007,-1.2964,-6295.22,-24.38,0.5043
67,74,-0.0007,-1.29,-6848.1,-24.26,0.5041
52,125,-0.0007,-1.2975,-6702.24,-24.4,0.5052
66,75,-0.0007,-1.29,-6848.1,-24.26,0.5041
46,109,-0.0007,-1.2092,-6347.58,-22.74,0.5043
69,73,-0.0009,-1.5464,-6587.42,-29.08,0.5043
52,101,-0.0009,-1.6612,-6712.58,-31.24,0.5045
14,99,-0.0009,-1.5113,-7763.26,-28.42,0.4953
70,72,-0.0009,-1.5464,-6587.42,-29.08,0.5043
43,105,-0.0009,-1.5921,-6149.78,-29.94,0.5028
60,84,-0.001,-1.7856,-6699.92,-33.58,0.5041
37,115,-0.001,-1.7335,-6454.44,-32.6,0.5022
61,83,-0.001,-1.7856,-6699.92,-33.58,0.5041
44,107,-0.0012,-2.1951,-6248.12,-41.28,0.5028
47,111,-0.0012,-2.1972,-6340.66,-41.32,0.5041
42,116,-0.0012,-2.1877,-6229.98,-41.14,0.5039
38,123,-0.0013,-2.3025,-5767.64,-43.3,0.5037
46,106,-0.0013,-2.2408,-6303.48,-42.14,0.5031
49,122,-0.0014,-2.3887,-6232.26,-44.92,0.5064
42,115,-0.0014,-2.5333,-6229.98,-47.64,0.5041
37,101,-0.0014,-2.4131,-5606.22,-45.38,0.5014
33,119,-0.0015,-2.7077,-6506.26,-50.92,0.5031
40,119,-0.0016,-2.746,-5944.48,-51.64,0.5043
40,97,-0.0016,-2.7556,-6327.16,-51.82,0.5016
44,92,-0.0016,-2.83,-6437.06,-53.22,0.5016
54,107,-0.0017,-2.9555,-6360.42,-55.58,0.5056
38,101,-0.0017,-3.0087,-6033.42,-56.58,0.502
41,103,-0.0018,-3.1331,-6240.76,-58.92,0.5022
37,99,-0.0019,-3.3054,-5645.0,-62.16,0.5014
59,112,-0.0019,-3.4245,-6467.24,-64.4,0.5052
70,73,-0.0019,-3.3277,-6829.42,-62.58,0.5045
41,118,-0.0019,-3.4362,-6480.46,-64.62,0.5043
71,72,-0.0019,-3.3277,-6829.42,-62.58,0.5045
49,106,-0.002,-3.5723,-6529.52,-67.18,0.5045
50,104,-0.002,-3.5723,-6529.52,-67.18,0.5045
56,80,-0.002,-3.4681,-6436.56,-65.22,0.5028
58,97,-0.0022,-3.9414,-5814.06,-74.12,0.505
43,107,-0.0022,-3.7968,-6047.24,-71.4,0.5033
43,115,-0.0023,-4.0275,-6195.08,-75.74,0.5041
66,67,-0.0023,-4.1052,-6373.04,-77.2,0.5026
43,117,-0.0023,-4.0137,-6329.82,-75.48,0.5039
42,120,-0.0024,-4.2264,-6329.82,-79.48,0.5041
55,117,-0.0024,-4.304,-6676.28,-80.94,0.5047
37,108,-0.0025,-4.3764,-6555.64,-82.3,0.5018
44,113,-0.0025,-4.3466,-6195.08,-81.74,0.5043
45,115,-0.0026,-4.5635,-6426.66,-85.82,0.5039
44,117,-0.0026,-4.5635,-6426.66,-85.82,0.5039
37,118,-0.0027,-4.8145,-6568.88,-90.54,0.5028
45,106,-0.0028,-4.8794,-6420.6,-91.76,0.5033
53,120,-0.0028,-4.9422,-6801.78,-92.94,0.5045
42,113,-0.0029,-5.1357,-6297.92,-96.58,0.5041
63,70,-0.003,-5.3006,-6623.52,-99.68,0.5026
62,71,-0.003,-5.3006,-6623.52,-99.68,0.5026
33,121,-0.0032,-5.61,-6346.84,-105.5,0.5031
49,119,-0.0033,-5.7557,-6145.58,-108.24,0.5066
39,117,-0.0033,-5.7536,-6230.54,-108.2,0.5026
41,104,-0.0033,-5.8749,-6379.82,-110.48,0.5022
42,106,-0.0033,-5.8461,-6319.28,-109.94,0.5024
46,107,-0.0035,-6.1726,-6364.42,-116.08,0.5037
34,106,-0.0035,-6.0993,-5519.54,-114.7,0.5009
33,120,-0.0035,-6.1684,-6346.84,-116.0,0.5031
68,73,-0.0036,-6.3417,-6848.1,-119.26,0.5039
51,102,-0.0036,-6.4204,-6583.08,-120.74,0.5043
43,121,-0.0036,-6.3694,-6351.62,-119.78,0.505
46,113,-0.0038,-6.6374,-6340.66,-124.82,0.5039
70,71,-0.0038,-6.6874,-6848.1,-125.76,0.5039
69,72,-0.0038,-6.6874,-6848.1,-125.76,0.5039
64,77,-0.0038,-6.714,-6848.1,-126.26,0.5041
52,121,-0.0039,-6.8139,-6456.98,-128.14,0.5047
53,119,-0.0039,-6.8139,-6456.98,-128.14,0.5047
36,110,-0.0039,-6.8544,-6534.74,-128.9,0.5024
42,119,-0.004,-7.0713,-6299.82,-132.98,0.5039
49,104,-0.004,-7.0139,-6319.74,-131.9,0.5041
66,77,-0.004,-7.0766,-6829.42,-133.08,0.5043
31,113,-0.0041,-7.2085,-5928.3,-135.56,0.5022
65,84,-0.0041,-7.1957,-6213.75,-135.32,0.5043
39,107,-0.0042,-7.3946,-6230.9,-139.06,0.5024
40,106,-0.0042,-7.3904,-6379.82,-138.98,0.502
46,103,-0.0042,-7.4127,-6081.74,-139.4,0.5031
53,94,-0.0043,-7.5393,-6031.12,-141.78,0.5037
4,17,-0.0043,-7.5435,-12983.46,-141.86,0.4934
49,102,-0.0043,-7.618,-6587.1,-143.26,0.5031
61,108,-0.0044,-7.8115,-6849.74,-146.9,0.505
47,107,-0.0045,-7.8562,-6347.58,-147.74,0.5041
2,5,-0.0045,-7.9668,-9820.49,-149.82,0.4803
48,107,-0.0046,-8.0476,-6266.18,-151.34,0.5041
37,116,-0.0046,-8.1391,-6743.9,-153.06,0.5024
49,105,-0.0046,-8.0476,-6266.18,-151.34,0.5041
44,112,-0.0046,-8.0423,-6195.08,-151.24,0.5041
61,91,-0.0046,-8.1667,-6206.02,-153.58,0.5052
54,92,-0.0048,-8.4167,-6417.12,-158.28,0.5039
37,121,-0.0048,-8.3826,-6292.48,-157.64,0.5026
29,117,-0.0048,-8.4486,-6723.72,-158.88,0.5009
48,106,-0.0049,-8.606,-6266.18,-161.84,0.5041
39,120,-0.0049,-8.6804,-6153.08,-163.24,0.5035
32,113,-0.0049,-8.6187,-5969.92,-162.08,0.5024
62,80,-0.005,-8.7719,-6824.8,-164.96,0.5043
55,91,-0.0051,-8.9282,-6179.74,-167.9,0.5039
35,102,-0.0051,-8.9931,-5720.96,-169.12,0.5009
40,123,-0.0051,-9.0367,-6096.28,-169.94,0.5043
54,83,-0.0051,-8.9718,-6572.56,-168.72,0.5026
54,117,-0.0052,-9.2494,-6502.78,-173.94,0.5045
59,99,-0.0052,-9.2292,-6894.4,-173.56,0.5056
38,119,-0.0053,-9.2632,-6458.54,-174.2,0.5028
34,112,-0.0053,-9.3813,-6138.76,-176.42,0.5018
52,122,-0.0053,-9.3132,-6755.98,-175.14,0.5047
37,100,-0.0054,-9.4738,-5716.0,-178.16,0.5009
19,41,-0.0055,-9.6993,-9347.24,-182.4,0.4988
34,35,-0.0055,-9.6791,-9861.86,-182.02,0.4963
41,107,-0.0055,-9.6748,-6438.78,-181.94,0.5024
35,105,-0.0055,-9.6993,-5476.75,-182.4,0.5014
39,123,-0.0056,-9.829,-5872.18,-184.84,0.5043
50,124,-0.0056,-9.8875,-6489.78,-185.94,0.5047
61,81,-0.0057,-10.0109,-6848.1,-188.26,0.5041
37,117,-0.0057,-10.1332,-6676.9,-190.56,0.5026
34,109,-0.0058,-10.2629,-6067.34,-193.0,0.5018
72,83,-0.0059,-10.3257,-5910.52,-194.18,0.5062
74,81,-0.0059,-10.3257,-5910.52,-194.18,0.5062
61,109,-0.0059,-10.4171,-6838.74,-195.9,0.5047
73,82,-0.0059,-10.3257,-5910.52,-194.18,0.5062
51,104,-0.0059,-10.3778,-6855.5,-195.16,0.5047
48,108,-0.006,-10.565,-6504.52,-198.68,0.5043
39,122,-0.006,-10.6724,-6036.04,-200.7,0.5041
37,125,-0.0061,-10.8106,-5995.64,-203.3,0.5037
37,119,-0.0061,-10.7968,-6681.38,-203.04,0.5026
60,110,-0.0062,-10.8957,-6607.74,-204.9,0.505
49,125,-0.0062,-10.8978,-6489.78,-204.94,0.505
36,102,-0.0062,-10.9372,-5647.25,-205.68,0.5009
30,117,-0.0062,-11.0223,-5863.02,-207.28,0.5024
40,112,-0.0063,-11.0361,-6186.88,-207.54,0.5028
59,96,-0.0063,-11.1265,-6021.18,-209.24,0.5052
35,112,-0.0064,-11.3211,-6534.74,-212.9,0.5022
65,91,-0.0065,-11.5243,-6541.56,-216.72,0.5058
43,104,-0.0065,-11.536,-6319.28,-216.94,0.5022
45,114,-0.0066,-11.6625,-6426.66,-219.32,0.5037
44,94,-0.0066,-11.6976,-6830.82,-219.98,0.5018
28,120,-0.0066,-11.6923,-6784.72,-219.88,0.5003
60,82,-0.0067,-11.8454,-6529.1,-222.76,0.5039
52,95,-0.0067,-11.7401,-6117.12,-220.78,0.5033
40,105,-0.0068,-11.9443,-6217.46,-224.62,0.5024
57,87,-0.0068,-11.9358,-6505.8,-224.46,0.5039
45,113,-0.0068,-11.956,-6646.18,-224.84,0.5037
69,74,-0.0069,-12.2081,-6829.42,-229.58,0.5045
44,118,-0.0069,-12.2219,-6416.68,-229.84,0.5045
68,75,-0.0069,-12.2081,-6829.42,-229.58,0.5045
65,76,-0.0069,-12.1645,-6848.1,-228.76,0.5039
38,114,-0.007,-12.3931,-6676.9,-233.06,0.5024
34,119,-0.007,-12.39,-6270.34,-233.0,0.5035
47,109,-0.0071,-12.4878,-6266.18,-234.84,0.5039
45,110,-0.0071,-12.4559,-6195.08,-234.24,0.5037
42,107,-0.0071,-12.5357,-6010.08,-235.74,0.5024
4,18,-0.0071,-12.4782,-13412.76,-234.66,0.4936
50,102,-0.0072,-12.6484,-6431.7,-237.86,0.5039
43,109,-0.0072,-12.6665,-6445.04,-238.2,0.5028
62,107,-0.0072,-12.7569,-6942.74,-239.9,0.5045
63,79,-0.0073,-12.8398,-6824.8,-241.46,0.5041
47,108,-0.0074,-12.993,-6352.18,-244.34,0.5039
38,125,-0.0074,-13.0983,-5933.66,-246.32,0.5041
66,82,-0.0075,-13.2588,-6089.78,-249.34,0.5045
71,76,-0.0075,-13.2588,-6089.78,-249.34,0.5045
72,75,-0.0075,-13.2588,-6089.78,-249.34,0.5045
65,83,-0.0075,-13.2588,-6089.78,-249.34,0.5045
70,77,-0.0075,-13.2588,-6089.78,-249.34,0.5045
30,39,-0.0076,-13.4279,-9932.36,-252.52,0.4969
60,83,-0.0076,-13.345,-6824.8,-250.96,0.5041
65,101,-0.0077,-13.663,-7008.28,-256.94,0.5043
36,108,-0.0077,-13.5141,-6027.98,-254.14,0.5022
60,92,-0.0078,-13.7768,-6311.52,-259.08,0.505
45,105,-0.0079,-13.9267,-6081.74,-261.9,0.5028
67,75,-0.008,-14.1692,-6824.8,-266.46,0.5041
66,76,-0.008,-14.1692,-6824.8,-266.46,0.5041
33,122,-0.008,-14.1448,-6270.34,-266.0,0.5031
47,106,-0.008,-14.0788,-6513.1,-264.76,0.5035
62,81,-0.008,-14.1692,-6824.8,-266.46,0.5041
68,74,-0.008,-14.1692,-6824.8,-266.46,0.5041
64,78,-0.008,-14.1692,-6824.8,-266.46,0.5041
65,77,-0.008,-14.1692,-6824.8,-266.46,0.5041
41,117,-0.008,-14.1777,-6480.46,-266.62,0.5041
36,100,-0.008,-14.1533,-5804.0,-266.16,0.5012
53,123,-0.008,-14.0597,-6702.24,-264.4,0.505
36,101,-0.008,-14.1799,-5804.5,-266.66,0.5009
31,38,-0.0081,-14.2788,-9948.36,-268.52,0.4967
34,120,-0.0081,-14.3043,-6270.34,-269.0,0.5033
37,126,-0.0082,-14.4872,-5831.78,-272.44,0.5039
56,100,-0.0082,-14.5234,-5672.25,-273.12,0.505
63,80,-0.0084,-14.8935,-6699.92,-280.08,0.5041
71,81,-0.0085,-14.9179,-5988.38,-280.54,0.5056
58,85,-0.0086,-15.1796,-6505.8,-285.46,0.5039
57,86,-0.0086,-15.1796,-6505.8,-285.46,0.5039
39,113,-0.0086,-15.2104,-6414.88,-286.04,0.5028
38,102,-0.0086,-15.2614,-6104.84,-287.0,0.5016
69,78,-0.0087,-15.2912,-6128.0,-287.56,0.5043
68,79,-0.0087,-15.2912,-6128.0,-287.56,0.5043
67,80,-0.0087,-15.2912,-6128.0,-287.56,0.5043
49,124,-0.0087,-15.3912,-6162.78,-289.44,0.5056
40,122,-0.0087,-15.338,-6096.28,-288.44,0.5041
52,102,-0.0087,-15.4295,-6855.5,-290.16,0.5045
47,105,-0.0088,-15.5082,-6491.98,-291.64,0.5031
38,120,-0.0089,-15.7794,-6346.58,-296.74,0.5028
40,88,-0.0091,-15.9974,-5597.68,-300.84,0.5016
33,36,-0.0091,-16.0336,-9981.36,-301.52,0.4961
44,99,-0.0092,-16.1803,-6021.12,-304.28,0.5024
43,96,-0.0092,-16.2707,-6830.82,-305.98,0.5016
65,78,-0.0093,-16.3558,-6829.42,-307.58,0.5041
44,106,-0.0093,-16.4792,-6159.74,-309.9,0.5026
55,105,-0.0094,-16.6472,-6619.4,-313.06,0.5056
64,92,-0.0094,-16.5781,-6586.6,-311.76,0.5056
48,105,-0.0094,-16.6578,-6513.1,-313.26,0.5037
53,108,-0.0095,-16.7748,-6112.4,-315.46,0.5054
42,108,-0.0095,-16.8397,-5956.52,-316.68,0.5026
47,103,-0.0095,-16.811,-6303.48,-316.14,0.5028
48,121,-0.0096,-16.9439,-6145.58,-318.64,0.5062
75,80,-0.0096,-16.9195,-5910.52,-318.18,0.506
49,107,-0.0097,-17.1843,-6726.0,-323.16,0.5043
39,124,-0.0097,-17.1939,-6166.18,-323.34,0.5043
41,114,-0.0097,-17.1343,-6277.56,-322.22,0.5031
48,122,-0.0097,-17.0822,-6145.58,-321.24,0.5058
50,105,-0.0097,-17.1843,-6726.0,-323.16,0.5043
53,93,-0.0097,-17.0673,-6232.3,-320.96,0.5033
37,107,-0.0098,-17.3778,-6509.64,-326.8,0.5022
57,101,-0.0099,-17.5172,-6717.26,-329.42,0.5054
64,69,-0.0099,-17.4246,-6623.52,-327.68,0.5024
63,86,-0.0099,-17.3821,-6029.0,-326.88,0.5043
61,82,-0.0099,-17.4129,-6824.8,-327.46,0.5039
33,106,-0.0099,-17.4842,-5923.5,-328.8,0.5012
65,68,-0.0099,-17.4246,-6623.52,-327.68,0.5024
37,120,-0.0099,-17.5533,-6404.44,-330.1,0.5026
36,112,-0.01,-17.6437,-6555.64,-331.8,0.5018
45,92,-0.01,-17.6533,-6830.82,-331.98,0.5014
40,93,-0.0101,-17.7543,-5920.22,-333.88,0.5012
56,103,-0.0101,-17.8437,-6619.4,-335.56,0.5054
70,78,-0.0101,-17.8575,-6083.75,-335.82,0.5041
69,79,-0.0101,-17.8575,-6083.75,-335.82,0.5041
72,76,-0.0101,-17.8575,-6083.75,-335.82,0.5041
71,77,-0.0101,-17.8575,-6083.75,-335.82,0.5041
43,113,-0.0101,-17.8734,-6402.46,-336.12,0.5039
73,75,-0.0101,-17.8575,-6083.75,-335.82,0.5041
55,90,-0.0102,-17.9181,-6618.3,-336.96,0.5037
56,89,-0.0102,-17.9181,-6618.3,-336.96,0.5037
44,111,-0.0103,-18.1393,-6432.46,-341.12,0.5039
18,42,-0.0103,-18.1808,-9214.74,-341.9,0.4984
67,76,-0.0103,-18.2435,-6829.42,-343.08,0.5043
49,118,-0.0103,-18.2467,-6145.58,-343.14,0.506
46,112,-0.0104,-18.3095,-6426.66,-344.32,0.5035
68,72,-0.0105,-18.4658,-6529.1,-347.26,0.5039
45,104,-0.0105,-18.5541,-5909.26,-348.92,0.5028
69,71,-0.0105,-18.4658,-6529.1,-347.26,0.5039
44,103,-0.0107,-18.7944,-6149.78,-353.44,0.5026
35,104,-0.0107,-18.8072,-5609.25,-353.68,0.5009
28,126,-0.0107,-18.8434,-6560.2,-354.36,0.502
48,125,-0.0107,-18.7934,-6369.76,-353.42,0.506
43,106,-0.0107,-18.8115,-5948.6,-353.76,0.5028
43,101,-0.0109,-19.2379,-6021.12,-361.78,0.5022
27,126,-0.011,-19.4432,-6974.48,-365.64,0.5018
27,125,-0.011,-19.4432,-6974.48,-365.64,0.5018
51,122,-0.0111,-19.6187,-6764.78,-368.94,0.5045
50,121,-0.0111,-19.5655,-6352.28,-367.94,0.506
50,103,-0.0111,-19.5368,-6638.74,-367.4,0.5039
48,120,-0.0111,-19.6293,-6145.58,-369.14,0.506
42,112,-0.0111,-19.5527,-6445.04,-367.7,0.5031
48,119,-0.0111,-19.6293,-6145.58,-369.14,0.506
54,105,-0.0112,-19.7357,-6290.58,-371.14,0.5052
43,112,-0.0112,-19.8122,-6145.92,-372.58,0.5037
3,9,-0.0112,-19.7591,-11400.09,-371.58,0.4904
44,98,-0.0114,-20.1153,-6021.12,-378.28,0.5022
58,84,-0.0114,-20.1738,-6676.22,-379.38,0.5039
49,103,-0.0114,-20.0877,-6427.1,-377.76,0.5037
53,116,-0.0115,-20.2302,-6764.78,-380.44,0.5052
30,116,-0.0115,-20.2536,-5901.72,-380.88,0.5018
32,37,-0.0115,-20.3408,-10062.36,-382.52,0.4961
45,103,-0.0116,-20.4408,-6047.24,-384.4,0.5031
40,116,-0.0116,-20.4035,-6339.04,-383.7,0.5028
50,114,-0.0116,-20.395,-6397.48,-383.54,0.5056
52,96,-0.0117,-20.6535,-5793.74,-388.4,0.5035
37,103,-0.0119,-20.9821,-6101.42,-394.58,0.5024
40,121,-0.012,-21.2501,-6480.46,-399.62,0.5041
57,102,-0.0121,-21.3799,-6894.4,-402.06,0.5056
59,84,-0.0121,-21.2682,-6824.8,-399.96,0.5039
37,102,-0.0122,-21.4873,-6033.42,-404.08,0.5022
58,99,-0.0123,-21.7882,-6797.58,-409.74,0.5052
51,96,-0.0124,-21.817,-6117.12,-410.28,0.5031
45,97,-0.0124,-21.9499,-6129.62,-412.78,0.5022
31,122,-0.0124,-21.8978,-6852.14,-411.8,0.5022
39,125,-0.0126,-22.1722,-5928.8,-416.96,0.5043
45,109,-0.0126,-22.2051,-6544.42,-417.58,0.5037
44,110,-0.0127,-22.4178,-6219.92,-421.58,0.5037
33,123,-0.0127,-22.4061,-6432.7,-421.36,0.5028
51,112,-0.0128,-22.5465,-6222.44,-424.0,0.5054
48,126,-0.0129,-22.8347,-6369.76,-429.42,0.5058
56,88,-0.0129,-22.8103,-6505.8,-428.96,0.5037
31,121,-0.013,-22.9347,-6852.14,-431.3,0.502
41,113,-0.013,-22.8507,-6277.56,-429.72,0.5028
48,124,-0.0131,-23.1697,-6393.06,-435.72,0.506
63,87,-0.0132,-23.3335,-6239.25,-438.8,0.5043
70,85,-0.0132,-23.3569,-6157.08,-439.24,0.506
71,84,-0.0132,-23.3569,-6157.08,-439.24,0.506
38,115,-0.0133,-23.3995,-6568.88,-440.04,0.5026
51,87,-0.0134,-23.6207,-6823.04,-444.2,0.5022
33,109,-0.0135,-23.7908,-6237.24,-447.4,0.5016
44,100,-0.0137,-24.1301,-6129.62,-453.78,0.5024
48,102,-0.0137,-24.229,-6123.48,-455.64,0.5031
50,98,-0.0137,-24.1301,-6117.12,-453.78,0.5028
39,108,-0.0139,-24.4832,-6326.26,-460.42,0.502
60,97,-0.014,-24.7565,-6894.4,-465.56,0.5056
50,106,-0.014,-24.6853,-6934.06,-464.22,0.5045
42,111,-0.0143,-25.2691,-6445.04,-475.2,0.5028
2,14,-0.0144,-25.435,-11308.09,-478.32,0.4893
54,100,-0.0145,-25.5563,-6801.04,-480.6,0.5047
53,84,-0.0145,-25.6414,-6823.04,-482.2,0.5022
50,97,-0.0146,-25.8317,-5784.62,-485.78,0.5031
57,88,-0.0146,-25.8211,-6699.92,-485.58,0.5037
60,93,-0.0146,-25.685,-6175.0,-483.02,0.5052
48,103,-0.0146,-25.7179,-6824.48,-483.64,0.5028
52,106,-0.0147,-25.9562,-6455.06,-488.12,0.505
54,106,-0.0149,-26.3465,-6292.4,-495.46,0.5052
34,117,-0.0149,-26.3103,-6056.62,-494.78,0.5031
51,97,-0.015,-26.3901,-6117.12,-496.28,0.5028
56,102,-0.015,-26.5422,-6797.58,-499.14,0.505
57,100,-0.015,-26.5422,-6797.58,-499.14,0.505
44,104,-0.015,-26.5475,-6116.08,-499.24,0.5028
62,79,-0.015,-26.389,-6529.1,-496.26,0.5037
28,121,-0.0151,-26.6804,-7220.58,-501.74,0.5005
41,110,-0.0152,-26.7304,-5956.52,-502.68,0.5024
63,105,-0.0152,-26.8484,-7207.74,-504.9,0.5043
45,100,-0.0153,-26.958,-6257.8,-506.96,0.5028
58,86,-0.0153,-26.958,-6937.3,-506.96,0.5037
44,102,-0.0153,-26.958,-6257.8,-506.96,0.5028
52,118,-0.0154,-27.143,-6764.78,-510.44,0.5052
32,122,-0.0154,-27.142,-6506.26,-510.42,0.5033
48,101,-0.0154,-27.2143,-5784.62,-511.78,0.5028
49,99,-0.0154,-27.2143,-5784.62,-511.78,0.5028
54,98,-0.0155,-27.3706,-6615.06,-514.72,0.5045
54,103,-0.0156,-27.5504,-6021.04,-518.1,0.505
34,108,-0.0156,-27.4547,-6090.64,-516.3,0.5014
30,115,-0.0156,-27.4951,-6183.9,-517.06,0.5016
2,16,-0.0157,-27.6461,-10937.0,-519.9,0.4893
64,85,-0.0157,-27.7737,-6213.75,-522.3,0.5041
55,104,-0.0158,-27.8014,-6717.26,-522.82,0.505
55,97,-0.0158,-27.8226,-6615.06,-523.22,0.5045
59,86,-0.0162,-28.5767,-6498.74,-537.4,0.5039
46,104,-0.0162,-28.649,-6420.6,-538.76,0.5028
59,94,-0.0162,-28.5331,-6206.02,-536.58,0.505
53,95,-0.0162,-28.649,-6501.1,-538.76,0.5035
70,82,-0.0164,-28.9563,-6070.5,-544.54,0.5054
29,120,-0.0165,-29.1552,-6580.12,-548.28,0.5022
40,115,-0.0165,-29.1775,-6339.04,-548.7,0.5024
46,110,-0.0165,-29.0786,-6352.18,-546.84,0.5037
28,125,-0.0165,-29.1861,-6514.7,-548.86,0.502
32,121,-0.0166,-29.3222,-6506.26,-551.42,0.5031
55,103,-0.0166,-29.3073,-6470.58,-551.14,0.505
39,95,-0.0167,-29.5477,-5645.0,-555.66,0.5014
55,101,-0.0169,-29.8103,-6021.04,-560.6,0.5047
32,123,-0.017,-29.9794,-6457.62,-563.78,0.5031
31,126,-0.017,-29.9794,-6518.62,-563.78,0.5031
58,100,-0.0172,-30.2868,-6894.4,-569.56,0.5054
44,119,-0.0172,-30.2836,-6756.34,-569.5,0.5043
50,91,-0.0173,-30.4835,-6660.6,-573.26,0.5031
42,124,-0.0174,-30.659,-6759.4,-576.56,0.5045
59,85,-0.0176,-31.0259,-6937.3,-583.46,0.5035
45,96,-0.0176,-30.9898,-6407.12,-582.78,0.5022
43,114,-0.0177,-31.2737,-6402.46,-588.12,0.5037
65,71,-0.0177,-31.2759,-6928.5,-588.16,0.5024
45,98,-0.0177,-31.2557,-6129.62,-587.78,0.5022
42,125,-0.0177,-31.2833,-6547.14,-588.3,0.505
45,116,-0.0177,-31.2599,-6624.7,-587.86,0.5039
73,76,-0.0178,-31.4588,-6314.04,-591.6,0.5047
74,75,-0.0178,-31.4588,-6314.04,-591.6,0.5047
72,77,-0.0178,-31.4588,-6314.04,-591.6,0.5047
31,125,-0.0179,-31.6619,-6643.76,-595.42,0.5028
38,117,-0.0179,-31.5619,-6527.38,-593.54,0.5026
38,118,-0.0181,-31.9076,-6527.38,-600.04,0.5024
33,126,-0.0182,-32.1926,-6320.74,-605.4,0.5026
59,98,-0.0182,-32.1405,-6992.26,-604.42,0.5052
34,113,-0.0184,-32.4394,-6678.38,-610.04,0.502
67,82,-0.0184,-32.484,-6213.75,-610.88,0.5041
52,94,-0.0184,-32.5149,-6318.3,-611.46,0.5028
56,87,-0.0184,-32.5149,-6591.8,-611.46,0.5033
43,100,-0.0186,-32.8509,-6249.12,-617.78,0.5018
45,117,-0.0186,-32.7712,-6632.12,-616.28,0.5043
56,91,-0.0187,-33.0434,-6481.24,-621.4,0.5041
64,86,-0.0187,-32.9052,-6239.25,-618.8,0.5041
49,116,-0.0189,-33.3784,-6392.14,-627.7,0.5054
46,114,-0.0189,-33.3338,-6538.7,-626.86,0.5039
29,121,-0.0189,-33.4135,-6880.2,-628.36,0.5024
29,119,-0.019,-33.5688,-6676.12,-631.28,0.5018
44,105,-0.019,-33.4688,-6047.24,-629.4,0.5028
56,96,-0.019,-33.6018,-6411.84,-631.9,0.5043
34,121,-0.0191,-33.7326,-6432.7,-634.36,0.5026
59,78,-0.0192,-33.8017,-6928.5,-635.66,0.5026
35,119,-0.0192,-33.94,-6453.6,-638.26,0.5026
36,119,-0.0192,-33.9325,-6466.96,-638.12,0.5028
35,120,-0.0192,-33.94,-6453.6,-638.26,0.5026
67,73,-0.0194,-34.2122,-6676.22,-643.38,0.5035
47,99,-0.0194,-34.2239,-5997.94,-643.6,0.5035
61,80,-0.0194,-34.2122,-6676.22,-643.38,0.5035
62,87,-0.0195,-34.3718,-6029.0,-646.38,0.5043
47,94,-0.0195,-34.3941,-6454.14,-646.8,0.5026
46,96,-0.0195,-34.3941,-6454.14,-646.8,0.5026
46,95,-0.0197,-34.845,-6515.62,-655.28,0.5022
39,114,-0.0197,-34.7525,-6414.88,-653.54,0.5024
46,111,-0.0198,-34.9014,-6352.18,-656.34,0.5033
47,93,-0.0198,-34.9205,-6717.04,-656.7,0.5024
53,100,-0.0198,-34.9216,-6615.06,-656.72,0.5043
72,80,-0.0199,-35.1247,-6186.5,-660.54,0.5054
74,78,-0.0199,-35.1247,-6186.5,-660.54,0.5054
75,77,-0.0199,-35.1247,-6186.5,-660.54,0.5054
73,79,-0.0199,-35.1247,-6186.5,-660.54,0.5054
64,84,-0.0201,-35.4448,-6128.0,-666.56,0.5041
47,123,-0.0203,-35.7682,-6145.58,-672.64,0.506
55,92,-0.0203,-35.7554,-6481.24,-672.4,0.5037
34,107,-0.0203,-35.8894,-6221.76,-674.92,0.5012
29,118,-0.0203,-35.8873,-6719.72,-674.88,0.5012
47,110,-0.0204,-36.0096,-6504.52,-677.18,0.5035
63,93,-0.0205,-36.2531,-6586.6,-681.76,0.5056
62,94,-0.0205,-36.2531,-6586.6,-681.76,0.5056
33,124,-0.0206,-36.3648,-6432.7,-683.86,0.5024
61,90,-0.0206,-36.4148,-6325.24,-684.8,0.5043
47,122,-0.0206,-36.3265,-6310.58,-683.14,0.5056
66,83,-0.0207,-36.5445,-6213.75,-687.24,0.5039
30,126,-0.0207,-36.5286,-6773.28,-686.94,0.5026
52,110,-0.0208,-36.7147,-6499.38,-690.44,0.5054
62,83,-0.0208,-36.6115,-7001.34,-688.5,0.5041
43,108,-0.0209,-36.9146,-6445.04,-694.2,0.5026
35,116,-0.0209,-36.9061,-6028.88,-694.04,0.5026
46,101,-0.021,-37.0688,-5997.94,-697.1,0.5031
52,100,-0.0211,-37.2092,-6583.08,-699.74,0.5043
51,89,-0.0211,-37.29,-6660.6,-701.26,0.5026
66,81,-0.0212,-37.4921,-6128.0,-705.06,0.5039
61,75,-0.0214,-37.7633,-6898.5,-710.16,0.5022
59,77,-0.0214,-37.7633,-6898.5,-710.16,0.5022
1,17,-0.0214,-37.7069,-11115.81,-709.1,0.4817
60,76,-0.0214,-37.7633,-6898.5,-710.16,0.5022
64,72,-0.0216,-38.1887,-6928.5,-718.16,0.5022
